M,1,MelodicIntervalHistogramFeature,0.23417721518987342,0.03164556962025317,0.08016877637130802,0.05907172995780591,0.03164556962025317,0.0379746835443038,0.012658227848101266,0.014767932489451477,0.004219409282700422,0.02531645569620253,0.004219409282700422,0.023206751054852322,0.029535864978902954,0.014767932489451477,0.004219409282700422,0.006329113924050633,0.004219409282700422,0.010548523206751054,0.0,0.014767932489451477,0.004219409282700422,0.008438818565400843,0.0,0.0,0.006329113924050633,0.008438818565400843,0.008438818565400843,0.016877637130801686,0.004219409282700422,0.012658227848101266,0.0,0.008438818565400843,0.029535864978902954,0.002109704641350211,0.02109704641350211,0.0379746835443038,0.023206751054852322,0.010548523206751054,0.012658227848101266,0.0379746835443038,0.02531645569620253,0.03375527426160337,0.002109704641350211,0.008438818565400843,0.016877637130801686,0.006329113924050633,0.0,0.006329113924050633,0.0,0.004219409282700422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M,2,AverageMelodicIntervalFeature,15.327004219409282
M,3,MostCommonMelodicIntervalFeature,0
M,4,DistanceBetweenMostCommonMelodicIntervalsFeature,2
M,5,MostCommonMelodicIntervalPrevalenceFeature,0.23417721518987342
M,6,RelativeStrengthOfMostCommonIntervalsFeature,0.3423423423423424
M,7,NumberOfCommonMelodicIntervalsFeature,1
M,8,AmountOfArpeggiationFeature,0.40717299578059074
M,9,RepeatedNotesFeature,0.23417721518987342
M,10,ChromaticMotionFeature,0.03164556962025317
M,11,StepwiseMotionFeature,0.11181434599156118
M,12,MelodicThirdsFeature,0.09071729957805907
M,13,MelodicFifthsFeature,0.014767932489451477
M,14,MelodicTritonesFeature,0.012658227848101266
M,15,MelodicOctavesFeature,0.035864978902953586
M,17,DirectionOfMotionFeature,0.5022727272727273
M,18,DurationOfMelodicArcsFeature,17.783783783783782
M,19,SizeOfMelodicArcsFeature,51.0
P,1,MostCommonPitchPrevalenceFeature,0.07408315957316325
P,2,MostCommonPitchClassPrevalenceFeature,0.1817735802771986
P,3,RelativeStrengthOfTopPitchesFeature,0.9321192052980133
P,4,RelativeStrengthOfTopPitchClassesFeature,0.9352226720647774
P,5,IntervalBetweenStrongestPitchesFeature,3
P,6,IntervalBetweenStrongestPitchClassesFeature,3
P,7,NumberOfCommonPitchesFeature,0
P,8,PitchVarietyFeature,41
P,9,PitchClassVarietyFeature,12
P,10,RangeFeature,53
P,11,MostCommonPitchFeature,0.359375
P,12,PrimaryRegisterFeature,56.75609756097561
P,13,ImportanceOfBassRegisterFeature,0.6283576597571446
P,14,ImportanceOfMiddleRegisterFeature,0.29387955353857476
P,15,ImportanceOfHighRegisterFeature,0.07776278670428063
P,16,MostCommonPitchClassFeature,7
P,19,BasicPitchHistogramFeature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17218543046357615,0.3526490066225166,0.0,0.41225165562913907,0.5728476821192053,0.23178807947019867,0.0,0.0,0.16390728476821192,0.6771523178807947,0.0033112582781456954,0.32781456953642385,0.9321192052980133,0.7682119205298014,0.0016556291390728477,1.0,0.0,0.6109271523178808,0.019867549668874173,0.3890728476821192,0.7201986754966887,0.0,0.8857615894039735,0.24006622516556292,0.543046357615894,0.22185430463576158,0.0016556291390728477,0.26158940397350994,0.0,0.36920529801324503,0.0033112582781456954,0.12748344370860928,0.4718543046357616,0.0,0.3526490066225166,0.0,0.6109271523178808,0.06622516556291391,0.0,0.5331125827814569,0.013245033112582781,0.39072847682119205,0.0,0.20198675496688742,0.3162251655629139,0.0,0.11092715231788079,0.059602649006622516,0.19536423841059603,0.0347682119205298,0.0,0.08774834437086093,0.0,0.04304635761589404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P,20,PitchClassDistributionFeature,0.6707152496626181,0.009446693657219972,0.29284750337381915,0.6815114709851552,0.2759784075573549,0.5512820512820512,0.2557354925775978,1.0,0.5883940620782726,0.001349527665317139,0.9352226720647773,0.23886639676113358
P,21,FifthsPitchHistogramFeature,0.6707152496626181,1.0,0.29284750337381915,0.001349527665317139,0.2759784075573549,0.23886639676113358,0.2557354925775978,0.009446693657219972,0.5883940620782726,0.6815114709851552,0.9352226720647773,0.5512820512820512
P,22,QualityFeature,0
R,15,NoteDensityFeature,29.42105263157895
R,17,AverageNoteDurationFeature,0.4174344023323672
R,19,MaximumNoteDurationFeature,208.0
R,20,MinimumNoteDurationFeature,0.0
R,21,StaccatoIncidenceFeature,0.3277551020408163
R,22,AverageTimeBetweenAttacksFeature,0.09274922708977425
